"List Name","Files with Hits"
"5.5.1.5 (1)",1
"5.5.13.1 (11)",11
"5.5.2.1 (13)",13
"5.5.7.1 (15)",15
"5.5.7.2 (13)",13
"5.5.7.3 (25)",25
"5.5.7.48 (17)",17
"5.5.7.5 (2)",2
"5.5.7.8 (11)",11
"5.6.1.1 (1)",1
"5.6.1.2 (1)",1
"5.6.1.3 (1)",1
"5.6.1.4 (1)",1
"5.6.1.5 (1)",1
"5.6.7.10 (1)",1
"5.6.7.8 (21)",21
"5.6.7.9 (1)",1
"5.6.78.9 (2)",2
"5.7.0.1 (11)",11
"5.7.1.11 (1)",1
"5.7.1.24 (4)",4
"5.7.2.11 (4)",4
"5.7.3.21 (1)",1
"5.7.3.81 (3)",3
"5.7.48.1 (7)",7
"5.7.48.11 (3)",3
"5.7.6.0 (3)",3
"5.8.13.21 (3)",3
"5.9.12.0 (11)",11
"5.90.125.104 (1)",1
"52.5.4.72 (2)",2
"52.95.110.0 (2)",2
"52.95.110.1 (2)",2
"54.171.230.55 (1)",1
"54.217.10.153 (1)",1
"54.247.62.1 (1)",1
"58.3.35.22 (2)",2
"6.0.0.0 (20)",20
"6.0.0.6 (6)",6
"6.0.0.8 (2)",2
"6.0.1.0 (3)",3
"6.0.45.40 (3)",3
"6.0.5.1 (3)",3
"6.0.8.0 (11)",11
"6.1.0.0 (3)",3
"6.1.1.1 (2)",2
"6.1.1.2 (1)",1
"6.1.1.3 (1)",1
"6.1.1.4 (1)",1
"6.1.2.1 (3)",3
"6.1.2.2 (3)",3
"6.1.2.3 (3)",3
"6.1.2.4 (1)",1
"6.1.3.1 (1)",1
"6.1.3.2 (1)",1
"6.1.3.3 (1)",1
"6.1.3.4 (1)",1
"6.1.3.5 (1)",1
"6.1.3.6 (1)",1
"6.1.3.7 (1)",1
"6.1.3.8 (1)",1
"6.1.4.1 (10)",10
"6.1.5.5 (4)",4
"6.10.0.0 (1)",1
"6.10.190.70 (1)",1
"6.10.190.78 (1)",1
"6.10.197.41 (1)",1
"6.10.197.71 (1)",1
"6.10.198.66 (2)",2
"6.10.200.2 (1)",1
"6.10.224.22 (1)",1
"6.11.2.0 (3)",3
"6.15.3.3 (1)",1
"6.18.41.2 (3)",3
"6.2.1.1 (2)",2
"6.2.1.2 (1)",1
"6.2.1.3 (1)",1
"6.2.1.4 (1)",1
"6.2.2.1 (1)",1
"6.2.2.2 (1)",1
"6.2.2.3 (5)",5
"6.2.2.4 (1)",1
"6.2.3.1 (1)",1
"6.2.3.10 (1)",1
"6.2.3.11 (1)",1
"6.2.3.12 (1)",1
"6.2.3.13 (1)",1
"6.2.3.14 (1)",1
"6.2.3.15 (1)",1
"6.2.3.16 (1)",1
"6.2.3.17 (1)",1
"6.2.3.18 (1)",1
"6.2.3.19 (1)",1
"6.2.3.2 (1)",1
"6.2.3.20 (1)",1
"6.2.3.21 (1)",1
"6.2.3.3 (1)",1
"6.2.3.4 (1)",1
"6.2.3.5 (1)",1
"6.2.3.6 (1)",1
"6.2.3.7 (1)",1
"6.2.3.8 (1)",1
"6.2.3.9 (1)",1
"6.2.4.1 (1)",1
"6.2.4.10 (1)",1
"6.2.4.2 (1)",1
"6.2.4.3 (1)",1
"6.2.4.4 (27)",27
"6.2.4.5 (1)",1
"6.2.4.6 (1)",1
"6.2.4.7 (1)",1
"6.2.4.8 (1)",1
"6.2.4.9 (1)",1
"6.25.6.2 (2)",2
"6.25.91.13 (1)",1
"6.3.10.0 (3)",3
"6.3.5.0 (3)",3
"6.30.171.24 (1)",1
"6.37.34.42 (1)",1
"6.37.39.113 (1)",1
"6.4.1.112 (2)",2
"6.4.4.1 (11)",11
"6.4.4.2 (15)",15
"6.5.2.0 (2)",2
"6.5.2.1 (1)",1
"6.5.7.0 (2)",2
"6.5.9.3 (11)",11
"6.51.6.1 (4)",4
"6.7.0.0 (11)",11
"6.7.2.1 (1)",1
"6.7.2.3 (1)",1
"6.7.2.4 (1)",1
"6.7.8.9 (8)",8
"6.8.0.105 (11)",11
"6.8.0.106 (11)",11
"6.8.3.10 (26)",26
"6.9.10.2 (25)",25
"6.9.10.23 (27)",27
"60.2.1.1 (3)",3
"60.2.1.11 (4)",4
"60.2.1.2 (3)",3
"60.2.1.21 (4)",4
"60.2.1.3 (3)",3
"60.2.1.31 (4)",4
"61.1.1.1 (18)",18
"61.21.82.43 (2)",2
"62.5.4.72 (28)",28
"62.72.82.93 (1)",1
"64.123.27.105 (4)",4
"65.3.35.22 (16)",16
"65.6.2.15 (2)",2
"66.1.0.0 (1)",1
"7.0.12.1 (11)",11
"7.0.99.2 (11)",11
"7.0.99.3 (10)",10
"7.1.1.1 (9)",9
"7.1.1.2 (8)",8
"7.1.1.3 (6)",6
"7.1.1.4 (4)",4
"7.1.2.1 (10)",10
"7.1.2.2 (3)",3
"7.1.2.5 (5)",5
"7.1.3.4 (2)",2
"7.12.30.0 (9)",9
"7.13.1.0 (9)",9
"7.13.11.0 (15)",15
"7.13.15.0 (11)",11
"7.13.21.0 (11)",11
"7.13.53.9 (1)",1
"7.2.1.0 (23)",23
"7.2.1.7 (1)",1
"7.2.5.1 (3)",3
"7.2.51.0 (11)",11
"7.2.7.2 (14)",14
"7.2.8.6 (1)",1
"7.25.2.1 (11)",11
"7.3.1.6 (2)",2
"7.3.10.0 (3)",3
"7.3.10.2 (1)",1
"7.3.2.2 (2)",2
"7.3.2.25 (2)",2
"7.3.2.29 (4)",4
"7.3.2.57 (1)",1
"7.3.2.9 (3)",3
"7.3.5.0 (3)",3
"7.3.7.3 (11)",11
"7.3.8.1 (11)",11
"7.35.143.46 (4)",4
"7.35.17.0 (1)",1
"7.35.177.56 (2)",2
"7.35.177.61 (2)",2
"7.35.180.119 (1)",1
"7.35.180.133 (3)",3
"7.35.180.176 (1)",1
"7.35.180.197 (1)",1
"7.4.0.9 (1)",1
"7.4.15.0 (2)",2
"7.43.0.1 (12)",12
"7.43.0.2 (12)",12
"7.43.0.3 (11)",11
"7.45.18.0 (1)",1
"7.45.98.118 (1)",1
"7.45.98.38 (1)",1
"7.5.1.3 (11)",11
"7.5.2.0 (2)",2
"7.5.7.0 (2)",2
"7.7.7.7 (3)",3
"71.3.36.3 (5)",5
"72.5.4.82 (2)",2
"72.82.93.13 (1)",1
"74.125.225.120 (1)",1
"74.40.1.101 (1)",1
"74.40.26.131 (1)",1
"74.40.5.126 (1)",1
"8.0.0.0 (2)",2
"8.0.0.18 (6)",6
"8.0.0.20 (6)",6
"8.1.1.1 (6)",6
"8.1.1.2 (6)",6
"8.1.1.3 (6)",6
"8.1.1.7 (5)",5
"8.1.1.71 (2)",2
"8.1.2.1 (3)",3
"8.1.2.2 (7)",7
"8.1.3.1 (1)",1
"8.1.5.1 (2)",2
"8.10.10.0 (5)",5
"8.10.5.0 (5)",5
"8.10.9.0 (5)",5
"8.14.6.0 (5)",5
"8.15.3.0 (5)",5
"8.18.9.0 (5)",5
"8.2.0.0 (6)",6
"8.2.0.10 (1)",1
"8.2.1.1 (2)",2
"8.2.2.1 (2)",2
"8.2.4.1 (2)",2
"8.2.4.44 (1)",1
"8.2.4.45 (1)",1
"8.20.0.0 (7)",7
"8.20.1.1 (6)",6
"8.20.1.10 (6)",6
"8.20.1.11 (6)",6
"8.20.1.12 (7)",7
"8.20.1.13 (7)",7
"8.20.1.14 (6)",6
"8.20.1.2 (6)",6
"8.20.1.3 (6)",6
"8.20.1.4 (6)",6
"8.20.1.5 (6)",6
"8.20.1.6 (6)",6
"8.20.1.7 (6)",6
"8.20.1.8 (6)",6
"8.20.1.9 (6)",6
"8.24.2.2 (1)",1
"8.29.5.1 (6)",6
"8.29.5.2 (6)",6
"8.3.1.1 (1)",1
"8.3.1.2 (1)",1
"8.3.1.3 (1)",1
"8.3.1.4 (1)",1
"8.3.1.5 (1)",1
"8.3.2.1 (1)",1
"8.3.2.2 (3)",3
"8.3.2.3 (1)",1
"8.3.2.4 (1)",1
"8.3.2.5 (1)",1
"8.3.2.6 (1)",1
"8.3.2.7 (1)",1
"8.30.12.0 (5)",5
"8.33.1.0 (5)",5
"8.33.11.0 (5)",5
"8.33.12.0 (5)",5
"8.37.0.20 (4)",4
"8.37.2.0 (5)",5
"8.37.7.0 (13)",13
"8.39.11.1 (6)",6
"8.39.5.1 (6)",6
"8.4.1.77 (1)",1
"8.4.114.12 (2)",2
"8.4.2.0 (7)",7
"8.4.2.100 (2)",2
"8.4.2.160 (1)",1
"8.4.2.161 (1)",1
"8.4.2.29 (4)",4
"8.4.2.3 (3)",3
"8.4.2.97 (4)",4
"8.4.26.1 (1)",1
"8.4.3.6 (2)",2
"8.40.33.0 (5)",5
"8.41.34.0 (3)",3
"8.41.38.0 (3)",3
"8.42.2.0 (7)",7
"8.44.1.1 (6)",6
"8.44.1.2 (2)",2
"8.5.0.0 (3)",3
"8.5.13.1 (2)",2
"8.5.2.5 (1)",1
"8.5.7.5 (1)",1
"8.6.8.2 (1)",1
"8.7.3.0 (7)",7
"8.7.6.5 (5)",5
"8.8.0.0 (3)",3
"8.8.4.4 (26)",26
"8.8.8.8 (39)",39
"8.83.5.1 (1)",1
"8.9.0.0 (3)",3
"82.221.168.236 (1)",1
"82.5.4.102 (3)",3
"89.3.35.22 (2)",2
"89.3.35.37 (40)",40
"9.0.1.6 (2)",2
"9.0.1.7 (1)",1
"9.0.2.4 (11)",11
"9.0.5.27 (4)",4
"9.1.0.8 (11)",11
"9.1.1.1 (11)",11
"9.1.17.0 (15)",15
"9.1.23.1 (11)",11
"9.1.5.2 (11)",11
"9.1.5.5 (11)",11
"9.10.11.12 (5)",5
"9.2.0.1 (11)",11
"9.2.0.3 (11)",11
"9.2.8.1 (1)",1
"9.2.87.0 (1)",1
"9.221.4.1 (1)",1
"9.26.1.1 (4)",4
"9.26.1.2 (4)",4
"9.26.2.1 (4)",4
"9.26.2.2 (4)",4
"9.26.3.1 (4)",4
"9.26.3.2 (4)",4
"9.26.4.1 (4)",4
"9.26.4.2 (4)",4
"9.3.0.0 (10)",10
"9.3.1.18 (11)",11
"9.3.45.0 (2)",2
"9.4.2.168 (1)",1
"9.4.2.22 (1)",1
"9.4.2.237 (1)",1
"9.4.2.241 (1)",1
"9.4.2.242 (1)",1
"9.4.2.243 (1)",1
"9.4.2.245 (1)",1
"9.4.2.251 (1)",1
"9.4.4.4 (4)",4
"9.5.17.150 (3)",3
"9.52.2.2 (4)",4
"9.52.3.10 (6)",6
"9.52.3.11 (4)",4
"9.52.3.2 (6)",6
"9.52.3.3 (10)",10
"9.52.3.9 (5)",5
"9.6.8.1 (1)",1
"9.69.3.1 (6)",6
"9.70.2.1 (4)",4
"9.8.0.8 (11)",11
"9.8.7.6 (5)",5
"9.86.1.1 (4)",4
"9.86.1.2 (5)",5
"9.86.1.3 (4)",4
"9.86.2.1 (4)",4
"9.86.2.2 (6)",6
"9.86.2.3 (5)",5
"9.86.2.4 (4)",4
"9.9.1.1 (11)",11
"9.9.14.201 (1)",1
"9.9.9.9 (4)",4
"91.189.91.157 (21)",21
"91.3.36.3 (2)",2
"92.168.32.11 (1)",1
"92.168.32.20 (1)",1
"93.8.63.28 (1)",1
"94.237.104.0 (5)",5
"94.237.104.1 (5)",5
"94.237.105.50 (5)",5
"94.237.105.53 (5)",5
"94.237.127.9 (5)",5
"94.237.40.9 (5)",5
"98.0.0.1 (2)",2
"98.0.0.2 (2)",2
