Name,"Modified Time","Change Time","Access Time","Created Time",Size,"Flags(Dir)","Flags(Meta)",Known,Location,"MD5 Hash","SHA-256 Hash","MIME Type",Extension
utf_8.py.dpkg-tmp,"2025-06-21 14:45:09 EDT","2025-06-21 14:45:09 EDT","2025-08-07 06:52:38 EDT","2025-06-21 14:45:09 EDT",20108,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/utf_8.py.dpkg-tmp",,,application/octet-stream,dpkg-tmp
utf_8_sig.py.dpkg-tmp,"2025-06-21 14:45:09 EDT","2025-06-21 14:45:09 EDT","2025-08-07 06:52:37 EDT","2025-06-21 14:45:09 EDT",14422,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/utf_8_sig.py.dpkg-tmp",,,application/octet-stream,dpkg-tmp
"zlib_codec.cpython-38.pyc.140453630971696","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT",3109,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/zlib_codec.cpython-38.pyc.140453630971696",,,application/octet-stream,
"iso2022_jp_2.cpython-38.pyc","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/iso2022_jp_2.cpython-38.pyc",,,application/octet-stream,pyc
"iso2022_jp_3.cpython-38.pyc","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/iso2022_jp_3.cpython-38.pyc",,,application/octet-stream,pyc
"raw_unicode_escape.cpython-38.pyc","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/raw_unicode_escape.cpython-38.pyc",,,application/octet-stream,pyc
"iso2022_kr.cpython-38.pyc","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/iso2022_kr.cpython-38.pyc",,,application/octet-stream,pyc
iso8859_1.cpython-38.pyc,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/iso8859_1.cpython-38.pyc",,,application/octet-stream,pyc
"iso8859_16.cpython-38.pyc","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/iso8859_16.cpython-38.pyc",,,application/octet-stream,pyc
iso8859_2.cpython-38.pyc,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/iso8859_2.cpython-38.pyc",,,application/octet-stream,pyc
iso8859_3.cpython-38.pyc,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/iso8859_3.cpython-38.pyc",,,application/octet-stream,pyc
iso8859_4.cpython-38.pyc,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/iso8859_4.cpython-38.pyc",,,application/octet-stream,pyc
iso8859_5.cpython-38.pyc,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/iso8859_5.cpython-38.pyc",,,application/octet-stream,pyc
iso8859_7.cpython-38.pyc,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/iso8859_7.cpython-38.pyc",,,application/octet-stream,pyc
iso8859_9.cpython-38.pyc,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/iso8859_9.cpython-38.pyc",,,application/octet-stream,pyc
koi8_r.cpython-38.pyc,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/koi8_r.cpython-38.pyc",,,application/octet-stream,pyc
koi8_u.cpython-38.pyc,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/koi8_u.cpython-38.pyc",,,application/octet-stream,pyc
kz1048.cpython-38.pyc,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/kz1048.cpython-38.pyc",,,application/octet-stream,pyc
"mac_arabic.cpython-38.pyc","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/mac_arabic.cpython-38.pyc",,,application/octet-stream,pyc
"mac_centeuro.cpython-38.pyc","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/mac_centeuro.cpython-38.pyc",,,application/octet-stream,pyc
"mac_croatian.cpython-38.pyc","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/mac_croatian.cpython-38.pyc",,,application/octet-stream,pyc
mac_farsi.cpython-38.pyc,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/mac_farsi.cpython-38.pyc",,,application/octet-stream,pyc
mac_greek.cpython-38.pyc,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/mac_greek.cpython-38.pyc",,,application/octet-stream,pyc
"mac_iceland.cpython-38.pyc","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/mac_iceland.cpython-38.pyc",,,application/octet-stream,pyc
"mac_latin2.cpython-38.pyc","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/mac_latin2.cpython-38.pyc",,,application/octet-stream,pyc
mbcs.cpython-38.pyc,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/mbcs.cpython-38.pyc",,,application/octet-stream,pyc
oem.cpython-38.pyc,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/oem.cpython-38.pyc",,,application/octet-stream,pyc
ptcp154.cpython-38.pyc,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/ptcp154.cpython-38.pyc",,,application/octet-stream,pyc
punycode.cpython-38.pyc,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/punycode.cpython-38.pyc",,,application/octet-stream,pyc
"quopri_codec.cpython-38.pyc","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/quopri_codec.cpython-38.pyc",,,application/octet-stream,pyc
"zlib_codec.cpython-38.pyc.140453630971696","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/zlib_codec.cpython-38.pyc.140453630971696",,,application/octet-stream,
tis_620.cpython-38.pyc,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/tis_620.cpython-38.pyc",,,application/octet-stream,pyc
"unicode_escape.cpython-38.pyc","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/unicode_escape.cpython-38.pyc",,,application/octet-stream,pyc
utf_16_be.cpython-38.pyc,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/utf_16_be.cpython-38.pyc",,,application/octet-stream,pyc
utf_32_le.cpython-38.pyc,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/utf_32_le.cpython-38.pyc",,,application/octet-stream,pyc
utf_7.cpython-38.pyc,"0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/__pycache__/utf_7.cpython-38.pyc",,,application/octet-stream,pyc
"","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,Unallocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/",,,application/octet-stream,
iso2022_jp.py.dpkg-tmp,"2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT",2436,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/iso2022_jp.py.dpkg-tmp",,,application/octet-stream,dpkg-tmp
mac_farsi.py.dpkg-new,"2025-03-18 16:04:55 EDT","2025-06-21 14:45:07 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:07 EDT",15170,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/mac_farsi.py.dpkg-new",,,text/plain,dpkg-new
latin_1.py.dpkg-new,"2025-03-18 16:04:55 EDT","2025-06-21 14:45:07 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:07 EDT",1264,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/latin_1.py.dpkg-new",,,text/plain,dpkg-new
iso8859_6.py.dpkg-new,"2025-03-18 16:04:55 EDT","2025-06-21 14:45:07 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:07 EDT",10833,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/iso8859_6.py.dpkg-new",,,text/plain,dpkg-new
cp856.py.dpkg-tmp,"2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-08-07 06:52:39 EDT","2025-06-21 14:45:08 EDT",5609,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/cp856.py.dpkg-tmp",,,application/octet-stream,dpkg-tmp
cp866.py.dpkg-tmp,"2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT",2426,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/cp866.py.dpkg-tmp",,,application/octet-stream,dpkg-tmp
koi8_u.py.dpkg-tmp,"2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-08-07 06:55:11 EDT","2025-06-21 14:45:08 EDT",1742,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/koi8_u.py.dpkg-tmp",,,application/octet-stream,dpkg-tmp
iso2022_jp_2.py.dpkg-new,"2025-03-18 16:04:55 EDT","2025-06-21 14:45:07 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:07 EDT",1061,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/iso2022_jp_2.py.dpkg-new",,,text/plain,dpkg-new
cp858.py.dpkg-tmp,"2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT",1430,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/cp858.py.dpkg-tmp",,,application/octet-stream,dpkg-tmp
mac_latin2.py.dpkg-tmp,"2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT",3109,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/mac_latin2.py.dpkg-tmp",,,application/octet-stream,dpkg-tmp
mac_arabic.py.dpkg-tmp,"2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT",1650,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/mac_arabic.py.dpkg-tmp",,,application/octet-stream,dpkg-tmp
cp860.py.dpkg-tmp,"2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT",1430,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/cp860.py.dpkg-tmp",,,application/octet-stream,dpkg-tmp
iso2022_jp_3.py.dpkg-new,"2025-03-18 16:04:55 EDT","2025-06-21 14:45:07 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:07 EDT",1061,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/iso2022_jp_3.py.dpkg-new",,,text/plain,dpkg-new
gb2312.py.dpkg-new,"2025-03-18 16:04:55 EDT","2025-06-21 14:45:07 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:07 EDT",1027,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/gb2312.py.dpkg-new",,,text/plain,dpkg-new
hex_codec.py.dpkg-new,"2025-03-18 16:04:55 EDT","2025-06-21 14:45:07 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:07 EDT",1508,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/hex_codec.py.dpkg-new",,,text/plain,dpkg-new
euc_kr.py.dpkg-new,"2025-03-18 16:04:55 EDT","2025-06-21 14:45:07 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:07 EDT",1027,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/euc_kr.py.dpkg-new",,,text/plain,dpkg-new
oem.py.dpkg-tmp,"2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-08-07 06:52:37 EDT","2025-06-21 14:45:08 EDT",14070,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/oem.py.dpkg-tmp",,,application/octet-stream,dpkg-tmp
euc_kr.py.dpkg-tmp,"2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT",2466,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/euc_kr.py.dpkg-tmp",,,application/octet-stream,dpkg-tmp
cp950.py.dpkg-tmp,"2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT",2421,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/cp950.py.dpkg-tmp",,,application/octet-stream,dpkg-tmp
iso8859_10.py.dpkg-tmp,"2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT",2602,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/iso8859_10.py.dpkg-tmp",,,application/octet-stream,dpkg-tmp
mac_arabic.py.dpkg-new,"2025-03-18 16:04:55 EDT","2025-06-21 14:45:07 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:07 EDT",36467,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/mac_arabic.py.dpkg-new",,,text/plain,dpkg-new
cp857.py.dpkg-new,"2025-03-18 16:04:55 EDT","2025-06-21 14:45:07 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:07 EDT",33908,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/cp857.py.dpkg-new",,,text/plain,dpkg-new
koi8_r.py.dpkg-tmp,"2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT",2511,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/koi8_r.py.dpkg-tmp",,,application/octet-stream,dpkg-tmp
iso2022_kr.py.dpkg-new,"2025-03-18 16:04:55 EDT","2025-06-21 14:45:07 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:07 EDT",1053,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/iso2022_kr.py.dpkg-new",,,text/plain,dpkg-new
cp864.py.dpkg-new,"2025-03-18 16:04:55 EDT","2025-06-21 14:45:07 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:07 EDT",33663,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/cp864.py.dpkg-new",,,text/plain,dpkg-new
kz1048.py.dpkg-new,"2025-03-18 16:04:55 EDT","2025-06-21 14:45:07 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:07 EDT",13723,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/kz1048.py.dpkg-new",,,text/plain,dpkg-new
cp949.py.dpkg-tmp,"2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT",2428,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/cp949.py.dpkg-tmp",,,application/octet-stream,dpkg-tmp
hp_roman8.py.dpkg-tmp,"2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT",2473,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/hp_roman8.py.dpkg-tmp",,,application/octet-stream,dpkg-tmp
iso2022_jp_3.py.dpkg-tmp,"2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT",2458,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/iso2022_jp_3.py.dpkg-tmp",,,application/octet-stream,dpkg-tmp
cp852.py.dpkg-tmp,"2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT",2623,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/cp852.py.dpkg-tmp",,,application/octet-stream,dpkg-tmp
shift_jis.py.dpkg-new,"2025-03-18 16:04:55 EDT","2025-06-21 14:45:07 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:07 EDT",1039,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/shift_jis.py.dpkg-new",,,text/plain,dpkg-new
"shift_jis_2004.py.dpkg-tmp","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-08-01 03:42:45 EDT","2025-06-21 14:45:08 EDT",4096,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/shift_jis_2004.py.dpkg-tmp",,,,
"shift_jisx0213.py.dpkg-tmp","2025-06-21 14:45:08 EDT","2025-06-21 14:45:08 EDT","2025-08-07 06:52:38 EDT","2025-06-21 14:45:08 EDT",65278,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/shift_jisx0213.py.dpkg-tmp",,,application/octet-stream,dpkg-tmp
utf_8_sig.py.dpkg-new,"2025-03-18 16:04:55 EDT","2025-06-21 14:45:07 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:07 EDT",4133,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/utf_8_sig.py.dpkg-new",,,text/plain,dpkg-new
uu_codec.py.dpkg-tmp,"2025-06-21 14:45:09 EDT","2025-06-21 14:45:09 EDT","2025-08-07 06:52:38 EDT","2025-06-21 14:45:09 EDT",16935,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/encodings/uu_codec.py.dpkg-tmp",,,application/octet-stream,dpkg-tmp
"parser.cpython-38.pyc.139842108456496","2025-06-21 14:45:09 EDT","2025-06-21 14:45:09 EDT","2025-06-21 14:45:09 EDT","2025-06-21 14:45:09 EDT",11198,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/html/__pycache__/parser.cpython-38.pyc.139842108456496",,,application/octet-stream,
"rlcompleter.cpython-38.pyc","2025-03-18 16:04:55 EDT","2025-06-21 14:45:06 EDT","2025-06-21 14:45:09 EDT","2025-06-21 14:45:05 EDT",5839,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/html/__pycache__/rlcompleter.cpython-38.pyc",,,text/plain,pyc
binhex.cpython-38.pyc,"2025-03-18 16:04:55 EDT","2025-06-21 14:45:05 EDT","2025-06-21 14:45:09 EDT","2025-06-21 14:45:05 EDT",1633,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/html/__pycache__/binhex.cpython-38.pyc",,,text/plain,pyc
"_bootlocale.cpython-38.pyc","2025-03-18 16:04:55 EDT","2025-06-21 14:45:07 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:07 EDT",34633,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/html/__pycache__/_bootlocale.cpython-38.pyc",,,text/plain,pyc
pdb.cpython-38.pyc,"2025-03-18 16:04:55 EDT","2025-06-21 14:45:05 EDT","2025-06-21 14:45:09 EDT","2025-06-21 14:45:05 EDT",3610,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/html/__pycache__/pdb.cpython-38.pyc",,,text/plain,pyc
nntplib.cpython-38.pyc,"2025-03-18 16:04:55 EDT","2025-06-21 14:45:05 EDT","2025-06-21 14:45:09 EDT","2025-06-21 14:45:05 EDT",22800,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/html/__pycache__/nntplib.cpython-38.pyc",,,text/plain,pyc
bisect.cpython-38.pyc,"2025-03-18 16:04:55 EDT","2025-06-21 14:45:07 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:07 EDT",1027,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/html/__pycache__/bisect.cpython-38.pyc",,,text/plain,pyc
pstats.cpython-38.pyc,"2025-03-18 16:04:55 EDT","2025-06-21 14:45:06 EDT","2025-06-21 14:45:09 EDT","2025-06-21 14:45:05 EDT",2547,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/html/__pycache__/pstats.cpython-38.pyc",,,text/plain,pyc
optparse.cpython-38.pyc,"2025-03-18 16:04:55 EDT","2025-06-21 14:45:07 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:07 EDT",12844,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/html/__pycache__/optparse.cpython-38.pyc",,,text/plain,pyc
"py_compile.cpython-38.pyc","2025-03-18 16:04:55 EDT","2025-06-21 14:45:07 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:07 EDT",13723,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/html/__pycache__/py_compile.cpython-38.pyc",,,text/plain,pyc
queue.cpython-38.pyc,"2025-03-18 16:04:55 EDT","2025-06-21 14:45:06 EDT","2025-06-21 14:45:09 EDT","2025-06-21 14:45:05 EDT",49973,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/html/__pycache__/queue.cpython-38.pyc",,,text/plain,pyc
quopri.cpython-38.pyc,"2025-03-18 16:04:55 EDT","2025-06-21 14:45:07 EDT","2025-06-21 14:45:08 EDT","2025-06-21 14:45:07 EDT",1264,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/html/__pycache__/quopri.cpython-38.pyc",,,text/plain,pyc
code.cpython-38.pyc,"2025-03-18 16:04:55 EDT","2025-06-21 14:45:05 EDT","2025-06-21 14:45:09 EDT","2025-06-21 14:45:05 EDT",8223,Unallocated,Allocated,unknown,"/img_imagen_victima.img/vol_vol5/usr/lib/python3.8/html/__pycache__/code.cpython-38.pyc",,,text/plain,pyc
